date,dd,dd20,rv_high,pos_MA20_c0_full,pos_MA20_c0_half,pos_MA20_c2_full,pos_MA20_c2_half,pos_MA60_c0_full,pos_MA60_c0_half,pos_MA60_c2_full,pos_MA60_c2_half,pos_MOM_L20,pos_MOM_L60,pos_MOM_L120,pos_DDC15_sim,pos_COMBO
2006-10-26,-0.00768554742908778,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-10-27,-0.021420616348335475,0,0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-10-30,-0.018898331495556753,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-10-31,-0.01007555255866166,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-01,-0.005602999395190711,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-02,-0.010517599559749291,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-03,-0.002640001318299001,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-06,-0.00878893642450862,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-07,-0.02377031570041266,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-08,-0.02526215525387976,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-09,-0.017329662543178026,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-10,-0.03597895179915578,0,0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2006-11-13,-0.06679946255065405,0,0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-11-14,-0.05502470422441841,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-15,-0.0451244888293445,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-16,-0.0596068678038667,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-17,-0.054677422954747534,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-20,-0.06409688002185254,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-21,-0.06071075060573261,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-22,-0.05124077638146418,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-23,-0.04429883314944727,0,0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-24,-0.037163133346828414,0,0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
2006-11-27,-0.025789941286965212,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-11-28,-0.022701720530007963,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-11-29,-0.019873479912855374,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-11-30,-0.014701562505294197,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-01,-0.022248543293516665,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-04,-0.012190637957499195,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-05,-0.003953365201755155,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-06,-0.01640316380910878,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-07,-0.017991309459923555,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-08,-0.03678543596294037,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-11,-0.014093710359741718,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-12,-0.01725746072624923,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-13,-0.018362430843355315,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-14,-0.009964132041667795,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-15,-0.008738118584559751,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-18,-0.0006721198242832793,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-19,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-20,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-21,-0.0035310575548475054,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-22,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-25,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-26,-0.014180057201074403,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-27,-0.01693435194260562,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-28,-0.042257520402571025,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2006-12-29,-0.03938862284169509,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-04,-0.04248495775180783,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-05,-0.01966597863593722,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-08,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-09,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-10,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-11,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-12,-0.025871632836255043,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-15,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-16,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-17,-0.007556331707699093,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-18,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-19,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-01-22,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-01-23,-0.0010658686937665696,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-24,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-25,-0.031193872159955616,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-26,-0.031436438029993075,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-29,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-01-30,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-01-31,-0.026604128645701386,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-01,-0.012827797663607199,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-02,-0.013456425314744558,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-05,-0.0005404965017681285,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-06,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-07,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-08,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-09,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-12,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-13,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-14,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-15,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2007-02-16,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-02-26,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-02-27,-0.06508784726439565,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-02-28,-0.038972046382192316,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-01,-0.05609668147707825,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-02,-0.041238859529355465,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-05,-0.031223462917859934,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-06,-0.024064812338749686,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-07,-0.01264391566347689,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-08,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-09,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-12,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-13,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-14,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-15,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-16,-0.0024694552578544693,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-19,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-20,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-21,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-22,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-23,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-26,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-27,-0.0007399608876978991,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-28,-0.0011146054430002383,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-29,-0.0246761084902557,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-03-30,-0.020953068191702395,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-02,-0.008810023046499915,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-03,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-04,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-05,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-06,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-09,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-10,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-11,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-12,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-13,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-16,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-17,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-18,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-19,-0.024485604809673434,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-20,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
2007-04-23,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-24,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-25,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-26,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-27,-0.011439760116384812,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-04-30,-0.012312606799556036,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-08,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-09,-0.010377050356483175,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-10,-0.005723642745706803,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-11,-0.001989646559216851,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-14,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-15,-0.0122737093605636,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-16,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-17,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-18,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-21,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-22,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-23,0.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-24,-0.0036636379240950756,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-25,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-28,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-29,0.0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-30,-0.04939766166727633,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-05-31,-0.06558044707518362,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2007-06-01,-0.10843650417921791,0,1,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-04,-0.15189204586312732,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-05,-0.1431623094632435,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
2007-06-06,-0.13818256844649712,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
2007-06-07,-0.11349286837383532,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
2007-06-08,-0.10500114354458401,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0
2007-06-11,-0.08555945802574794,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-12,-0.06850988269053826,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-13,-0.0547668066378002,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-14,-0.06229579496846882,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-15,-0.05563266457722249,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-18,-0.0401983709151148,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-19,-0.033534649492727664,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-20,-0.05387365815263345,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2007-06-21,-0.05328368824317575,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-22,-0.08153898536124471,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-25,-0.11745976684749893,0,1,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-26,-0.10752823549256096,0,1,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-27,-0.09703187909976219,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-28,-0.12949251192136502,0,1,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-06-29,-0.15262797411566376,0,1,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-07-02,-0.14507624015241616,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-03,-0.13330209718811836,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-04,-0.14628247582263443,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-05,-0.16821555950154155,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-06,-0.14233792665852085,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-09,-0.12779021235754862,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-10,-0.13975532360697085,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-11,-0.13362566771878792,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-12,-0.12502911262151217,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0
2007-07-13,-0.12115241382711439,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-16,-0.1349078351113997,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-17,-0.12105061869811107,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-18,-0.11450231314203951,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-19,-0.10601778213397728,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-20,-0.09027042253564477,0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-23,-0.0702688600216721,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-24,-0.07372058762924127,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-25,-0.05779660111531737,0,1,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0
2007-07-26,-0.05071796581252208,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-07-27,-0.03467458488900732,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-07-30,-0.02532738424273029,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2007-07-31,-0.01719291257353739,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2007-08-01,-0.042580433245794524,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2007-08-02,-0.024814563833682968,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2007-08-03,-0.010818680773459266,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2007-08-06,-0.005694853538135591,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-08-07,-0.006057124781958634,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2007-08-08,-0.012458994300561521,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-08-09,-0.006316906292492819,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2007-08-10,-0.012934402129469835,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
